,ROWID,TIMESTAMP,ANONYMIZED_VEHICLE_NUMBER,VEHICLE_TYPE,NUMBER_OF_AXLES,TOLLPLAZA_ID,TOLLPLAZA CODE,TYPE_OF_PAYMENT_CODE,VEHICLE_CODE
9129,9130,Sun Aug 15 22:33:56 2021,3171835,CAR,2,4500,PC548BDC0,PTC,VC965
9130,9131,Mon Aug  2 01:29:02 2021,8708775,TRUCK,4,4831,PC0EC3E54,PTP,VCB43
9131,9132,Fri Jul 30 19:05:18 2021,7014069,CAR,2,4427,PCD70DDDF,PTC,VC965
9132,9133,Fri Aug  6 18:50:42 2021,96743,CAR,2,4434,PCA491459,PTE,VC965
9133,9134,Thu Aug 19 03:35:41 2021,7391731,CAR,2,4043,PC134F258,PTC,VC965
9134,9135,Fri Aug 20 21:43:00 2021,1662257,CAR,2,4171,PC36C9AE8,PTE,VC965
9135,9136,Sat Aug  7 02:03:00 2021,4935733,VAN,2,4389,PC7688C61,PTC,VCD2F
9136,9137,Sun Aug 15 00:58:13 2021,7551198,TRUCK,4,4427,PCD70DDDF,PTE,VCB43
9137,9138,Fri Aug 20 12:46:48 2021,1284686,CAR,2,4158,PCAA68777,PTP,VC965
9138,9139,Mon Aug  2 04:18:23 2021,2260599,CAR,2,4582,PC98750ED,PTC,VC965
9139,9140,Wed Aug 18 08:07:25 2021,1094216,CAR,2,4942,PCD51A740,PTP,VC965
9140,9141,Thu Aug 19 00:35:11 2021,635357,CAR,2,4918,PC8F8E598,PTC,VC965
9141,9142,Wed Aug 18 22:51:44 2021,9735476,VAN,2,4305,PCF4DA5CE,PTP,VCD2F
9142,9143,Sun Aug 15 15:25:07 2021,5173035,TRUCK,4,4294,PC867796D,PTC,VCB43
9143,9144,Sat Aug 14 20:50:10 2021,1788209,CAR,2,4069,PCC48608C,PTP,VC965
9144,9145,Tue Aug 17 08:09:15 2021,1269851,VAN,2,4666,PCE8CBA37,PTE,VCD2F
9145,9146,Mon Aug  9 21:28:40 2021,5662112,CAR,2,4773,PCE62BBA9,PTC,VC965
9146,9147,Mon Aug  9 08:29:17 2021,7374290,CAR,2,4924,PCE3427C5,PTE,VC965
9147,9148,Sun Aug  1 00:19:51 2021,2334801,CAR,2,4426,PCC0E943C,PTC,VC965
9148,9149,Mon Aug  9 17:15:10 2021,3051270,CAR,2,4916,PC62AF885,PTP,VC965
9149,9150,Fri Aug 20 19:22:59 2021,4243767,CAR,2,4288,PC12AA919,PTP,VC965
9150,9151,Fri Aug 13 07:41:57 2021,6107919,CAR,2,4362,PC670999C,PTC,VC965
9151,9152,Mon Aug  2 15:24:29 2021,5314516,CAR,2,4644,PC411FDC0,PTP,VC965
9152,9153,Mon Aug 16 10:17:00 2021,2624089,VAN,2,4335,PC76935F9,PTC,VCD2F
9153,9154,Thu Aug 12 00:59:38 2021,7012714,CAR,2,4769,PC10C50DC,PTP,VC965
9154,9155,Sun Aug 22 16:20:21 2021,5129735,CAR,2,4598,PC5526A36,PTC,VC965
9155,9156,Fri Jul 30 15:33:45 2021,2075605,CAR,2,4866,PC3137434,PTP,VC965
9156,9157,Sat Aug  7 13:31:49 2021,6332790,TRUCK,4,4414,PC40BD0F3,PTP,VCB43
9157,9158,Mon Aug 16 23:36:29 2021,3032583,TRUCK,4,4688,PCCB4C86D,PTE,VCB43
9158,9159,Fri Aug 13 05:08:13 2021,1026528,CAR,2,4763,PCC62D342,PTC,VC965
9159,9160,Sun Aug 22 16:58:33 2021,1752269,VAN,2,4060,PC481C9F9,PTP,VCD2F
9160,9161,Fri Aug 20 10:30:12 2021,3407914,TRUCK,4,4265,PC5B2AFFA,PTP,VCB43
9161,9162,Sun Aug 22 10:37:55 2021,9734005,TRUCK,4,4046,PCAC345FD,PTE,VCB43
9162,9163,Sat Aug  7 13:10:17 2021,9037108,CAR,2,4091,PC2E099B4,PTP,VC965
9163,9164,Wed Aug 11 11:05:36 2021,4238274,CAR,2,4126,PC74CE451,PTC,VC965
9164,9165,Sat Aug  7 21:11:43 2021,8750667,VAN,2,4618,PC8F4AF85,PTC,VCD2F
9165,9166,Sat Jul 31 09:44:54 2021,3890038,CAR,2,4144,PCAC7E4C1,PTP,VC965
9166,9167,Fri Aug 20 00:47:19 2021,2513530,VAN,2,4247,PCEE69498,PTE,VCD2F
9167,9168,Wed Aug 11 16:55:56 2021,1014198,CAR,2,4134,PC767BBB2,PTE,VC965
9168,9169,Mon Aug  9 13:45:27 2021,3295981,CAR,2,4767,PC61F3A80,PTP,VC965
9169,9170,Sun Aug  8 14:30:03 2021,730281,CAR,2,4221,PC90AAFDA,PTC,VC965
9170,9171,Thu Aug 12 01:42:01 2021,6268240,CAR,2,4529,PC3FAA264,PTE,VC965
9171,9172,Tue Aug 10 14:49:35 2021,578281,CAR,2,4002,PCED7D2DE,PTC,VC965
9172,9173,Mon Aug  9 20:27:40 2021,4181325,CAR,2,4763,PCC62D342,PTE,VC965
9173,9174,Wed Aug  4 01:45:34 2021,531718,CAR,2,4727,PC52E71B8,PTC,VC965
9174,9175,Thu Jul 29 23:35:28 2021,1370244,TRUCK,4,4945,PC95BD14B,PTE,VCB43
9175,9176,Sun Aug  8 23:21:06 2021,8292071,CAR,2,4591,PCC9875AC,PTP,VC965
9176,9177,Wed Aug  4 10:40:04 2021,4748178,VAN,2,4626,PC93E7766,PTC,VCD2F
9177,9178,Tue Aug 17 23:29:10 2021,6875727,TRUCK,4,4426,PCC0E943C,PTP,VCB43
9178,9179,Sun Aug  1 10:37:50 2021,892900,VAN,2,4741,PC85A4D4B,PTP,VCD2F
9179,9180,Wed Aug 11 20:43:28 2021,8318194,CAR,2,4645,PC14FBE4A,PTE,VC965
9180,9181,Sat Aug 14 16:32:38 2021,5276850,VAN,2,4164,PC578D797,PTC,VCD2F
9181,9182,Fri Aug 13 10:23:26 2021,6352724,CAR,2,4421,PCED2DB6F,PTC,VC965
9182,9183,Mon Aug  2 21:54:41 2021,6137941,CAR,2,4466,PC6E93A05,PTC,VC965
9183,9184,Sat Aug 14 22:21:12 2021,3721355,CAR,2,4330,PCBD023A3,PTE,VC965
9184,9185,Thu Aug  5 07:26:35 2021,6714861,CAR,2,4059,PC06E8A1C,PTE,VC965
9185,9186,Mon Aug  2 15:26:18 2021,8462307,CAR,2,4982,PC384779E,PTP,VC965
9186,9187,Thu Jul 29 17:53:36 2021,7555614,CAR,2,4131,PC4C9B108,PTP,VC965
9187,9188,Wed Aug  4 23:25:12 2021,7242062,CAR,2,4984,PCBABF130,PTC,VC965
9188,9189,Sat Aug  7 08:42:58 2021,486571,CAR,2,4884,PC3FB1BB6,PTP,VC965
9189,9190,Thu Jul 29 13:14:53 2021,9833400,CAR,2,4856,PC7C042B7,PTC,VC965
9190,9191,Tue Aug 10 23:14:18 2021,9253622,TRUCK,4,4687,PC52E7369,PTP,VCB43
9191,9192,Tue Aug 17 16:40:49 2021,4749649,VAN,2,4373,PC8806694,PTP,VCD2F
9192,9193,Sun Aug 22 14:56:27 2021,7255048,CAR,2,4564,PC29D136F,PTC,VC965
9193,9194,Mon Aug  2 22:55:07 2021,4048367,CAR,2,4509,PCA2E8463,PTE,VC965
9194,9195,Tue Aug  3 19:54:38 2021,3880570,CAR,2,4341,PC1E10EC3,PTP,VC965
9195,9196,Thu Aug 19 05:54:03 2021,2251855,CAR,2,4519,PC92A6471,PTP,VC965
9196,9197,Mon Aug  9 15:03:38 2021,6019724,TRUCK,4,4120,PC6700C62,PTE,VCB43
9197,9198,Fri Aug 13 17:55:25 2021,6935289,TRUCK,4,4050,PC822E359,PTC,VCB43
9198,9199,Sat Aug 14 08:02:07 2021,3044908,CAR,2,4799,PCC3A370A,PTE,VC965
9199,9200,Sat Aug 14 14:05:51 2021,1722491,CAR,2,4229,PCD0DDD3D,PTC,VC965
9200,9201,Tue Aug 17 13:09:36 2021,9926377,VAN,2,4122,PC8ED616E,PTE,VCD2F
9201,9202,Sun Aug  1 02:37:00 2021,8876722,TRUCK,4,4961,PC92C5115,PTC,VCB43
9202,9203,Mon Aug  2 01:23:57 2021,9936493,TRUCK,4,4539,PC684859B,PTE,VCB43
9203,9204,Fri Jul 30 15:50:30 2021,8288623,CAR,2,4659,PC5549650,PTE,VC965
9204,9205,Thu Aug 12 09:45:55 2021,923474,CAR,2,4607,PC0885606,PTE,VC965
9205,9206,Fri Aug 20 01:34:09 2021,746819,CAR,2,4397,PCB070250,PTE,VC965
9206,9207,Mon Aug 16 01:43:26 2021,4654522,CAR,2,4705,PC174C464,PTC,VC965
9207,9208,Sun Aug 15 01:09:11 2021,488343,CAR,2,4719,PCBD66B01,PTC,VC965
9208,9209,Sat Jul 31 09:27:12 2021,9269850,CAR,2,4101,PCCC8F243,PTE,VC965
9209,9210,Tue Aug  3 00:43:58 2021,4637222,TRUCK,4,4420,PCFDB2950,PTE,VCB43
9210,9211,Thu Jul 29 21:01:40 2021,1921474,TRUCK,4,4053,PC5F1CD83,PTC,VCB43
9211,9212,Sun Aug 15 18:00:21 2021,9968595,CAR,2,4302,PCBA83119,PTP,VC965
9212,9213,Thu Aug  5 05:39:00 2021,1028209,VAN,2,4724,PC3DE08BF,PTC,VCD2F
9213,9214,Thu Aug 19 18:41:36 2021,5558931,VAN,2,4467,PCF5E0389,PTP,VCD2F
9214,9215,Sat Aug 14 03:24:12 2021,9014445,CAR,2,4519,PC92A6471,PTP,VC965
9215,9216,Wed Aug  4 17:01:49 2021,4705128,TRUCK,4,4484,PCEF56843,PTP,VCB43
9216,9217,Sat Aug 14 20:28:39 2021,3192612,VAN,2,4652,PC74A3585,PTE,VCD2F
9217,9218,Sat Aug 14 18:46:38 2021,9994469,CAR,2,4575,PC84D9FC1,PTP,VC965
9218,9219,Wed Aug 11 10:37:18 2021,5973767,CAR,2,5006,PC7A260F1,PTE,VC965
9219,9220,Thu Aug  5 11:33:02 2021,1490082,CAR,2,4423,PCF9F4940,PTE,VC965
9220,9221,Sun Aug 22 07:23:25 2021,7235031,CAR,2,4726,PCF6540C0,PTE,VC965
9221,9222,Wed Aug  4 15:08:14 2021,9016669,CAR,2,4795,PC7EE2DCF,PTP,VC965
9222,9223,Tue Aug  3 20:16:57 2021,191548,CAR,2,4721,PCE937423,PTP,VC965
9223,9224,Thu Aug 12 09:43:33 2021,2516900,TRUCK,4,4836,PCE78024A,PTP,VCB43
9224,9225,Sun Aug  1 19:18:44 2021,4663115,CAR,2,4613,PCEBBFFB5,PTP,VC965
9225,9226,Mon Aug  2 12:05:50 2021,67426,CAR,2,4336,PCD30AB50,PTE,VC965
9226,9227,Sun Aug 22 01:13:55 2021,5612673,CAR,2,4047,PC6D105CF,PTE,VC965
9227,9228,Sun Aug 15 19:57:09 2021,3398219,TRUCK,4,4881,PCDE20E6F,PTE,VCB43
9228,9229,Wed Aug  4 07:03:22 2021,5417571,CAR,2,4961,PC92C5115,PTP,VC965
9229,9230,Fri Aug 13 10:52:40 2021,8241854,TRUCK,4,4235,PCFB11406,PTP,VCB43
9230,9231,Tue Aug 17 20:01:09 2021,5229796,VAN,2,4732,PCD83DE25,PTP,VCD2F
9231,9232,Sun Aug  1 03:33:37 2021,6484804,CAR,2,4158,PCAA68777,PTC,VC965
9232,9233,Mon Aug 16 12:11:45 2021,3902867,CAR,2,4156,PC6BCA05F,PTC,VC965
9233,9234,Sat Aug 21 04:56:05 2021,2703740,TRUCK,4,4436,PC0CF9451,PTP,VCB43
9234,9235,Tue Aug 10 13:27:35 2021,7692197,TRUCK,4,4624,PCDF73A3C,PTC,VCB43
9235,9236,Sun Aug 15 16:21:38 2021,5293287,CAR,2,4293,PC2A27502,PTE,VC965
9236,9237,Sat Aug 21 00:28:16 2021,9530825,TRUCK,4,4523,PC0005AC7,PTC,VCB43
9237,9238,Wed Aug 18 10:05:39 2021,9648226,CAR,2,4572,PCC9756B2,PTC,VC965
9238,9239,Tue Aug 10 12:31:36 2021,5191265,CAR,2,4625,PC186BCA8,PTC,VC965
9239,9240,Fri Aug  6 15:51:59 2021,6092274,CAR,2,4585,PCF3AE602,PTE,VC965
9240,9241,Tue Aug  3 03:36:42 2021,4956476,CAR,2,4063,PC7667A3E,PTC,VC965
9241,9242,Tue Aug  3 18:32:00 2021,7691465,TRUCK,4,4504,PC461DCD3,PTE,VCB43
9242,9243,Wed Aug  4 08:16:02 2021,6357681,CAR,2,4379,PC87C8BC4,PTE,VC965
9243,9244,Sun Aug  1 22:18:47 2021,6649208,CAR,2,4802,PCBDD55F1,PTE,VC965
9244,9245,Sat Aug  7 09:18:25 2021,9708660,CAR,2,4339,PCDE1D204,PTP,VC965
9245,9246,Wed Aug 11 07:05:47 2021,9981569,CAR,2,4207,PC76EDF79,PTE,VC965
9246,9247,Sat Aug  7 06:56:53 2021,9100821,TRUCK,4,4929,PC9E503B6,PTE,VCB43
9247,9248,Mon Aug 16 14:35:00 2021,5851901,CAR,2,4504,PC461DCD3,PTE,VC965
9248,9249,Mon Aug 16 18:44:47 2021,1399135,VAN,2,4303,PC2E2E0C0,PTP,VCD2F
9249,9250,Sat Aug 14 06:59:35 2021,3583471,TRUCK,4,4753,PC6AA246E,PTP,VCB43
9250,9251,Fri Aug 20 19:31:28 2021,3000466,CAR,2,4802,PCBDD55F1,PTE,VC965
9251,9252,Fri Aug  6 18:55:50 2021,3469493,CAR,2,4060,PC481C9F9,PTP,VC965
9252,9253,Fri Aug  6 23:00:57 2021,6801750,TRUCK,4,4287,PC421D5F3,PTP,VCB43
9253,9254,Mon Aug  9 08:26:00 2021,8471320,CAR,2,4685,PC5D33C18,PTP,VC965
9254,9255,Thu Aug  5 06:09:41 2021,8899026,CAR,2,4819,PC454F09B,PTE,VC965
9255,9256,Wed Aug  4 03:07:47 2021,682891,CAR,2,4291,PCD411AEF,PTC,VC965
9256,9257,Sat Jul 31 17:15:46 2021,2571874,VAN,2,4747,PC5E524A1,PTE,VCD2F
9257,9258,Mon Aug  9 16:03:01 2021,7279287,TRUCK,4,4507,PC11DCA73,PTC,VCB43
9258,9259,Sun Aug  1 04:05:07 2021,1225815,CAR,2,4471,PC7E4F42A,PTP,VC965
9259,9260,Tue Aug 17 02:54:45 2021,3753017,CAR,2,4886,PC4D892D7,PTC,VC965
9260,9261,Thu Aug 19 09:18:51 2021,7365391,CAR,2,4707,PC98F856D,PTP,VC965
9261,9262,Thu Aug 19 09:49:30 2021,8407052,CAR,2,4941,PCA6403C1,PTE,VC965
9262,9263,Tue Aug 10 15:17:34 2021,3784504,CAR,2,4971,PC0BD172F,PTE,VC965
9263,9264,Sun Aug 22 07:31:41 2021,9027270,TRUCK,4,4832,PC34ECAB5,PTP,VCB43
9264,9265,Tue Aug 17 04:19:14 2021,884668,CAR,2,4660,PCB86D2E1,PTC,VC965
9265,9266,Fri Aug 20 09:15:49 2021,2275109,CAR,2,4661,PC1585DF2,PTC,VC965
9266,9267,Wed Aug 11 15:20:40 2021,9528653,CAR,2,4779,PCC8FE9C6,PTP,VC965
9267,9268,Tue Aug 10 17:49:02 2021,77608,TRUCK,4,4051,PC3B970F2,PTC,VCB43
9268,9269,Tue Aug 10 11:03:29 2021,9793722,VAN,2,4290,PC84E8CEF,PTE,VCD2F
9269,9270,Wed Aug  4 17:49:43 2021,4737489,CAR,2,4948,PCBA2D075,PTE,VC965
9270,9271,Thu Jul 29 11:46:06 2021,4161657,CAR,2,4723,PC20BD6E6,PTP,VC965
9271,9272,Mon Aug  2 00:48:05 2021,5363723,CAR,2,4069,PCC48608C,PTE,VC965
9272,9273,Tue Aug 17 15:39:24 2021,2196820,TRUCK,4,4977,PCB077F18,PTC,VCB43
9273,9274,Thu Aug 12 00:34:30 2021,5348545,TRUCK,4,4073,PCA3797CA,PTP,VCB43
9274,9275,Sat Aug  7 21:47:32 2021,3403077,CAR,2,4688,PCCB4C86D,PTP,VC965
9275,9276,Fri Aug 20 07:24:09 2021,6253818,TRUCK,4,4899,PC4967767,PTP,VCB43
9276,9277,Sat Aug  7 01:01:59 2021,399237,CAR,2,4774,PCEBE834B,PTE,VC965
9277,9278,Sat Aug 14 21:26:45 2021,5989933,TRUCK,4,4514,PC374C341,PTP,VCB43
9278,9279,Thu Aug  5 23:56:02 2021,6981441,CAR,2,4355,PC0EF761B,PTE,VC965
9279,9280,Fri Jul 30 07:14:01 2021,2593066,CAR,2,4889,PC3547FAD,PTC,VC965
9280,9281,Fri Aug 20 18:35:40 2021,1456578,TRUCK,4,4896,PCA322CBE,PTC,VCB43
9281,9282,Mon Aug 16 09:56:19 2021,9045059,CAR,2,4935,PC327D635,PTC,VC965
9282,9283,Sat Aug 14 01:58:49 2021,4527777,CAR,2,4105,PC43919D1,PTP,VC965
9283,9284,Mon Aug  9 05:46:12 2021,583152,CAR,2,4501,PC5D41947,PTC,VC965
9284,9285,Wed Aug 11 00:41:52 2021,8723898,CAR,2,4623,PCAA67227,PTC,VC965
9285,9286,Fri Aug  6 01:41:20 2021,1878923,CAR,2,4374,PCC321538,PTP,VC965
9286,9287,Sun Aug 22 01:59:16 2021,3075680,CAR,2,4218,PC8DF4919,PTC,VC965
9287,9288,Tue Aug 10 17:15:19 2021,2721914,CAR,2,4728,PC07BF95F,PTE,VC965
9288,9289,Sun Aug 15 05:19:12 2021,2676447,CAR,2,4338,PC6203962,PTE,VC965
9289,9290,Fri Aug 20 07:34:10 2021,8488790,VAN,2,4561,PCCE9B069,PTC,VCD2F
9290,9291,Fri Aug 13 07:37:30 2021,4848388,TRUCK,4,4523,PC0005AC7,PTE,VCB43
9291,9292,Fri Aug 13 20:03:58 2021,7577857,TRUCK,4,4438,PC665A28E,PTC,VCB43
9292,9293,Sat Aug 14 04:56:46 2021,2131750,CAR,2,4706,PCD8D5094,PTP,VC965
9293,9294,Thu Aug 19 19:44:20 2021,8031766,CAR,2,4736,PC6A65941,PTC,VC965
9294,9295,Wed Aug 18 22:10:34 2021,9579819,TRUCK,4,4180,PC250A90D,PTP,VCB43
9295,9296,Thu Aug 12 20:26:04 2021,151132,CAR,2,4160,PC6DC0ACF,PTE,VC965
9296,9297,Sat Aug  7 10:11:20 2021,3307765,CAR,2,4021,PC851E565,PTC,VC965
9297,9298,Thu Aug  5 17:50:14 2021,2086396,CAR,2,4311,PC7F02ED3,PTP,VC965
9298,9299,Fri Aug 20 23:05:47 2021,8588231,CAR,2,4874,PC9F481D4,PTC,VC965
9299,9300,Wed Aug 11 07:21:51 2021,7406399,CAR,2,4135,PCC943ECD,PTC,VC965
9300,9301,Thu Aug  5 19:40:10 2021,2779800,CAR,2,4547,PC0D2E3AD,PTC,VC965
9301,9302,Sat Aug  7 21:40:55 2021,6264949,TRUCK,4,4401,PC0606D6A,PTP,VCB43
9302,9303,Wed Aug 18 18:54:54 2021,5166723,CAR,2,4940,PC8AB18BE,PTC,VC965
9303,9304,Wed Aug 18 12:36:32 2021,9468903,CAR,2,4141,PC13CB69B,PTP,VC965
9304,9305,Sat Aug 14 04:44:00 2021,9783924,TRUCK,4,4735,PC2294422,PTP,VCB43
9305,9306,Tue Aug 10 07:07:04 2021,9265154,CAR,2,4155,PC9042B3F,PTE,VC965
9306,9307,Mon Aug 16 01:49:27 2021,4991116,CAR,2,4193,PC0282AE7,PTP,VC965
9307,9308,Sun Aug 15 22:54:01 2021,1926218,VAN,2,4486,PC3AF69A3,PTP,VCD2F
9308,9309,Thu Aug  5 02:35:28 2021,9747658,CAR,2,4387,PCE2B9376,PTC,VC965
9309,9310,Sun Aug 22 03:51:21 2021,8788377,TRUCK,4,4805,PC1A161AA,PTP,VCB43
9310,9311,Sun Aug 15 08:01:58 2021,9025746,TRUCK,4,4007,PCDF9F773,PTE,VCB43
9311,9312,Mon Aug  9 03:23:14 2021,6763952,VAN,2,4478,PCB02917E,PTC,VCD2F
9312,9313,Mon Aug 16 02:46:20 2021,6260844,CAR,2,4142,PC7ACFF7C,PTE,VC965
9313,9314,Tue Aug 17 17:55:04 2021,83942,VAN,2,4705,PC174C464,PTC,VCD2F
9314,9315,Sat Aug 14 14:26:25 2021,6142684,VAN,2,4541,PCC6A4CD8,PTE,VCD2F
9315,9316,Sun Aug  8 21:10:41 2021,7169430,CAR,2,4983,PCC3E4ADA,PTE,VC965
9316,9317,Mon Aug  9 08:27:16 2021,2497912,CAR,2,4736,PC6A65941,PTE,VC965
9317,9318,Sat Aug 21 18:13:46 2021,566797,CAR,2,4067,PC1CCD955,PTP,VC965
9318,9319,Tue Aug  3 12:50:54 2021,8956690,CAR,2,4376,PCA283923,PTC,VC965
9319,9320,Fri Aug  6 03:05:48 2021,5057656,CAR,2,4697,PCFDB2BA6,PTC,VC965
9320,9321,Wed Aug 18 16:58:43 2021,2843878,CAR,2,4919,PC7A3A5CF,PTC,VC965
9321,9322,Wed Aug 11 04:44:30 2021,7206297,VAN,2,4574,PCC1F6F13,PTP,VCD2F
9322,9323,Fri Aug  6 05:04:16 2021,8772021,CAR,2,4715,PCFA0E4C0,PTP,VC965
9323,9324,Sun Aug  1 22:43:45 2021,3488743,CAR,2,4759,PC4A6C6D9,PTP,VC965
9324,9325,Sun Aug  8 09:37:43 2021,9078677,TRUCK,4,4931,PC3D30AD0,PTC,VCB43
9325,9326,Thu Aug  5 22:00:48 2021,707382,CAR,2,4760,PC161AC8D,PTE,VC965
9326,9327,Wed Aug  4 18:22:46 2021,7676380,CAR,2,4526,PCCB07C68,PTE,VC965
9327,9328,Sat Aug 14 00:45:01 2021,7763250,TRUCK,4,4270,PC8F72158,PTP,VCB43
9328,9329,Fri Jul 30 12:52:36 2021,3273691,CAR,2,4215,PC4C76F48,PTP,VC965
9329,9330,Fri Aug  6 16:42:33 2021,2813322,CAR,2,4072,PC69F3F14,PTE,VC965
9330,9331,Mon Aug  9 16:16:17 2021,8579977,CAR,2,4550,PC21A1833,PTP,VC965
9331,9332,Mon Aug  2 01:08:12 2021,3398149,CAR,2,4629,PCC5E1C04,PTP,VC965
9332,9333,Tue Aug 10 09:55:04 2021,8696860,CAR,2,4749,PC65C93B7,PTE,VC965
9333,9334,Fri Aug 13 01:51:10 2021,1134376,TRUCK,4,4787,PC1BDA119,PTP,VCB43
9334,9335,Thu Aug  5 03:47:58 2021,5610608,VAN,2,4630,PCA26D872,PTP,VCD2F
9335,9336,Mon Aug  9 01:41:26 2021,9934544,CAR,2,4103,PC2B868A9,PTP,VC965
9336,9337,Tue Aug 17 07:13:38 2021,6062518,CAR,2,4191,PCCC28F87,PTC,VC965
9337,9338,Tue Aug 10 02:39:06 2021,2590390,CAR,2,4263,PCD6DBA1D,PTE,VC965
9338,9339,Wed Aug 18 00:35:26 2021,3751219,CAR,2,4153,PC88C655C,PTC,VC965
9339,9340,Fri Aug 20 10:23:32 2021,6190424,VAN,2,4278,PC4847214,PTE,VCD2F
9340,9341,Wed Aug 11 16:20:40 2021,5904413,CAR,2,4165,PC0D2B95C,PTC,VC965
9341,9342,Sat Aug 21 01:02:07 2021,8669815,CAR,2,4914,PC2F353E1,PTC,VC965
9342,9343,Tue Aug 17 11:23:00 2021,2649555,CAR,2,4807,PCAFC45DA,PTE,VC965
9343,9344,Tue Aug 17 15:44:36 2021,3468553,CAR,2,4045,PCE952492,PTC,VC965
9344,9345,Mon Aug  2 12:32:22 2021,5052430,CAR,2,4838,PCEECD973,PTC,VC965
9345,9346,Fri Jul 30 02:27:10 2021,7140135,CAR,2,4507,PC11DCA73,PTE,VC965
9346,9347,Tue Aug 17 06:26:06 2021,3336312,CAR,2,4461,PCACD9839,PTE,VC965
9347,9348,Sat Aug 14 08:48:10 2021,8457705,CAR,2,4000,PC69C7DF3,PTC,VC965
9348,9349,Wed Aug 11 11:30:51 2021,7345005,TRUCK,4,4173,PC0EB640E,PTC,VCB43
9349,9350,Mon Aug  2 01:18:17 2021,5008855,CAR,2,4706,PCD8D5094,PTC,VC965
9350,9351,Wed Aug 11 19:43:17 2021,9413397,CAR,2,4148,PCDFBBEBB,PTE,VC965
9351,9352,Thu Jul 29 15:43:24 2021,7971612,VAN,2,4016,PCCD7399B,PTE,VCD2F
9352,9353,Mon Aug 16 06:12:45 2021,6294961,CAR,2,4494,PC1592ACA,PTE,VC965
9353,9354,Mon Aug  9 17:19:26 2021,9999026,CAR,2,4525,PCF64B519,PTP,VC965
9354,9355,Wed Aug 11 06:23:45 2021,8010819,CAR,2,4795,PC7EE2DCF,PTC,VC965
9355,9356,Mon Aug  2 07:23:08 2021,1137301,TRUCK,4,4385,PC148C815,PTC,VCB43
9356,9357,Sun Aug 22 03:10:36 2021,7585363,TRUCK,4,4797,PCE2D63A7,PTP,VCB43
9357,9358,Sun Aug 22 14:37:22 2021,8521937,CAR,2,4323,PC1D9ADA9,PTP,VC965
9358,9359,Sat Aug 21 11:58:02 2021,46393,CAR,2,4343,PC0F6325D,PTP,VC965
9359,9360,Sun Aug  1 02:49:38 2021,3756417,CAR,2,4282,PCCE002E5,PTC,VC965
9360,9361,Mon Aug  2 02:59:13 2021,1599459,TRUCK,4,4008,PC5680D80,PTP,VCB43
9361,9362,Thu Aug 12 18:07:12 2021,9799284,TRUCK,4,4109,PC7057B6A,PTP,VCB43
9362,9363,Sat Aug 14 05:03:59 2021,8220119,TRUCK,4,4916,PC62AF885,PTC,VCB43
9363,9364,Mon Aug  2 02:46:11 2021,6325430,TRUCK,4,4042,PC5D4DE09,PTP,VCB43
9364,9365,Sat Aug 14 05:07:36 2021,5190320,CAR,2,4264,PC9DFEBB0,PTC,VC965
9365,9366,Sun Aug  1 20:57:23 2021,6959051,CAR,2,4793,PCD8E3CCB,PTP,VC965
9366,9367,Thu Jul 29 17:52:03 2021,1748636,CAR,2,4179,PC5738A82,PTC,VC965
9367,9368,Mon Aug 16 04:14:30 2021,1157649,CAR,2,4391,PCCFD9AB6,PTE,VC965
9368,9369,Fri Aug  6 04:03:43 2021,9611676,CAR,2,4663,PCA7178EC,PTC,VC965
9369,9370,Sun Aug 22 13:18:41 2021,3039594,CAR,2,4071,PCDBBCB68,PTC,VC965
9370,9371,Thu Jul 29 11:27:55 2021,1782179,CAR,2,5002,PC585BD38,PTC,VC965
9371,9372,Wed Aug 18 14:41:00 2021,4308716,CAR,2,4320,PC40C93B0,PTE,VC965
9372,9373,Sat Aug  7 14:14:41 2021,6809850,CAR,2,4109,PC7057B6A,PTC,VC965
9373,9374,Thu Aug 12 16:03:21 2021,9508843,TRUCK,4,4336,PCD30AB50,PTP,VCB43
9374,9375,Wed Aug 18 19:24:27 2021,5727564,CAR,2,4925,PCE5E04A2,PTP,VC965
9375,9376,Thu Aug  5 15:16:39 2021,2776833,TRUCK,4,4381,PC9DD9DCD,PTP,VCB43
9376,9377,Fri Jul 30 16:07:00 2021,1171409,CAR,2,4115,PCF5D4B0A,PTP,VC965
9377,9378,Sat Aug  7 04:26:43 2021,28046,TRUCK,4,4389,PC7688C61,PTP,VCB43
9378,9379,Tue Aug 10 06:14:57 2021,1632439,CAR,2,5003,PCAC9371E,PTP,VC965
9379,9380,Tue Aug 17 03:56:10 2021,5678090,CAR,2,4156,PC6BCA05F,PTC,VC965
9380,9381,Tue Aug 10 17:26:31 2021,4107532,CAR,2,4978,PCF0B5E85,PTE,VC965
9381,9382,Wed Aug 11 06:09:33 2021,3750731,CAR,2,4851,PC0954183,PTE,VC965
9382,9383,Fri Aug  6 23:14:15 2021,4483641,CAR,2,4747,PC5E524A1,PTE,VC965
9383,9384,Sat Aug  7 15:32:03 2021,7016536,CAR,2,4916,PC62AF885,PTP,VC965
9384,9385,Mon Aug  2 22:12:57 2021,7511346,TRUCK,4,4531,PC857F4A0,PTP,VCB43
9385,9386,Fri Jul 30 23:17:32 2021,1530202,CAR,2,4488,PC19D06B0,PTP,VC965
9386,9387,Sun Aug 15 13:10:06 2021,2051480,TRUCK,4,4741,PC85A4D4B,PTP,VCB43
